x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.386520,-0.970825,0.458710,1.141190,5268.169269,2000-12-31 17:27:48.169 -0800
0.020523,-1.157227,0.300339,1.195742,5268.139750,2000-12-31 17:27:48.140 -0800
0.075500,-0.976059,0.409744,1.061264,5268.110204,2000-12-31 17:27:48.110 -0800
0.012878,-0.909882,0.391556,0.990639,5268.080656,2000-12-31 17:27:48.081 -0800
-0.027832,-0.877914,0.385468,0.959215,5268.051107,2000-12-31 17:27:48.051 -0800
0.122421,-0.980194,0.127075,0.995950,5268.021560,2000-12-31 17:27:48.022 -0800
0.128021,-0.920242,0.197037,0.949768,5267.992007,2000-12-31 17:27:47.992 -0800
-0.117142,-0.981735,0.170746,1.003335,5267.962462,2000-12-31 17:27:47.962 -0800
-0.035919,-0.926636,0.200027,0.948660,5267.932915,2000-12-31 17:27:47.933 -0800
-0.110733,-0.921585,0.261108,0.964240,5267.903365,2000-12-31 17:27:47.903 -0800
-0.088974,-0.959961,0.282944,1.004738,5267.873814,2000-12-31 17:27:47.874 -0800
0.021652,-0.919785,0.245926,0.952340,5267.844265,2000-12-31 17:27:47.844 -0800
-0.022339,-0.926239,0.223297,0.953037,5267.814713,2000-12-31 17:27:47.815 -0800
-0.113174,-0.926697,0.238083,0.963462,5267.785169,2000-12-31 17:27:47.785 -0800
-0.124176,-0.964798,0.183517,0.989916,5267.755620,2000-12-31 17:27:47.756 -0800
0.012451,-0.980240,0.162689,0.993727,5267.726074,2000-12-31 17:27:47.726 -0800
0.132462,-0.961761,0.204117,0.992066,5267.696528,2000-12-31 17:27:47.697 -0800
0.070114,-1.019608,0.308304,1.067505,5267.666982,2000-12-31 17:27:47.667 -0800
-0.015701,-1.125702,0.387955,1.190781,5267.637432,2000-12-31 17:27:47.637 -0800
0.160187,-0.707199,0.548553,0.909231,5267.607893,2000-12-31 17:27:47.608 -0800
0.433731,-0.889359,0.699356,1.211685,5267.578346,2000-12-31 17:27:47.578 -0800
0.320892,-1.542969,0.360123,1.616605,5267.548803,2000-12-31 17:27:47.549 -0800
-0.130096,-1.998795,0.546875,2.076337,5267.519254,2000-12-31 17:27:47.519 -0800
0.727432,-1.573074,-0.052032,1.733905,5267.489708,2000-12-31 17:27:47.490 -0800
0.561249,-1.358871,-0.011337,1.470259,5267.460166,2000-12-31 17:27:47.460 -0800
-6.313110,-4.409164,-1.555588,7.855950,5267.430617,2000-12-31 17:27:47.431 -0800
2.863907,0.952652,4.715149,5.598405,5267.401072,2000-12-31 17:27:47.401 -0800
0.126953,-0.156006,-0.027939,0.203065,5267.371525,2000-12-31 17:27:47.372 -0800
-0.319412,-0.328171,0.087723,0.466278,5267.341977,2000-12-31 17:27:47.342 -0800
-0.271652,-0.436737,0.116501,0.527358,5267.312429,2000-12-31 17:27:47.312 -0800
-0.271332,-0.611847,0.139526,0.683700,5267.282882,2000-12-31 17:27:47.283 -0800
-0.142349,-0.749435,0.100479,0.769424,5267.253336,2000-12-31 17:27:47.253 -0800
0.127441,-0.715622,0.007492,0.726920,5267.223789,2000-12-31 17:27:47.224 -0800
0.151886,-0.805206,0.060516,0.821638,5267.194242,2000-12-31 17:27:47.194 -0800
0.026947,-1.002335,0.186783,1.019945,5267.164698,2000-12-31 17:27:47.165 -0800
-0.019043,-0.947250,0.219101,0.972446,5267.135152,2000-12-31 17:27:47.135 -0800
0.005676,-0.934143,0.227524,0.961469,5267.105609,2000-12-31 17:27:47.106 -0800
-0.007751,-0.948212,0.218872,0.973175,5267.076066,2000-12-31 17:27:47.076 -0800
-0.073441,-0.912674,0.227798,0.943536,5267.046522,2000-12-31 17:27:47.047 -0800
-0.009201,-0.893311,0.200363,0.915551,5267.016981,2000-12-31 17:27:47.017 -0800
0.074448,-0.941879,0.136917,0.954686,5266.987440,2000-12-31 17:27:46.987 -0800
0.152390,-0.984283,0.113647,1.002473,5266.957897,2000-12-31 17:27:46.958 -0800
0.214737,-0.954956,0.189255,0.996930,5266.928352,2000-12-31 17:27:46.928 -0800
0.280960,-0.985733,0.248352,1.054650,5266.898805,2000-12-31 17:27:46.899 -0800
0.310608,-0.979996,0.327454,1.078932,5266.869262,2000-12-31 17:27:46.869 -0800
0.115982,-0.946167,0.454071,1.055871,5266.839721,2000-12-31 17:27:46.840 -0800
0.071152,-0.908951,0.550598,1.065088,5266.810179,2000-12-31 17:27:46.810 -0800
0.819885,-0.856842,0.387894,1.247739,5266.780613,2000-12-31 17:27:46.781 -0800
0.255814,-0.804306,0.391220,0.930270,5266.751095,2000-12-31 17:27:46.751 -0800
-0.134628,-0.957214,0.380066,1.038669,5266.721549,2000-12-31 17:27:46.722 -0800
0.185440,-0.928787,0.256180,0.981153,5266.692007,2000-12-31 17:27:46.692 -0800
0.107132,-1.019608,0.133987,1.033939,5266.662466,2000-12-31 17:27:46.662 -0800
0.049988,-1.019958,0.016479,1.021316,5266.632924,2000-12-31 17:27:46.633 -0800
